"filename", "language", "Markdown", "C", "C++", "Lua", "Ini", "YAML", "XML", "Objective-C++", "Shell Script", "Python", "GLSL", "Makefile", "Batch", "HTML", "Groovy", "reStructuredText", "kotlin", "CSS", "Objective-C", "JavaScript", "SCSS", "comment", "blank", "total"
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_projection.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_quaternion.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 108
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_random.cpp", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 100
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_range.cpp", "C++", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 84
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_rotate_normalized_axis.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_rotate_vector.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 78
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_scalar_multiplication.cpp", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_scalar_relational.cpp", "C++", 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 175
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_simd_mat4.cpp", "C++", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 63, 325
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_simd_vec4.cpp", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 72
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_spline.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 101
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_string_cast.cpp", "C++", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 156
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_texture.cpp", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_type_aligned.cpp", "C++", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 115
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_type_trait.cpp", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_vec_swizzle.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_vector_angle.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_vector_query.cpp", "C++", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 83
"e:\Development\Orion\Orion\vendor\glm\test\gtx\gtx_wrap.cpp", "C++", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 192
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_matrix_div.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 154
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_matrix_inverse.cpp", "C++", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 151
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_matrix_mul.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 155
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_matrix_mul_vector.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 155
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_matrix_transpose.cpp", "C++", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 151
"e:\Development\Orion\Orion\vendor\glm\test\perf\perf_vector_mul_matrix.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 155
"e:\Development\Orion\Orion\vendor\imgui\.github\FUNDING.yml", "YAML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\Development\Orion\Orion\vendor\imgui\.github\issue_template.md", "Markdown", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47
"e:\Development\Orion\Orion\vendor\imgui\.github\pull_request_template.md", "Markdown", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7
"e:\Development\Orion\Orion\vendor\imgui\.github\workflows\build.yml", "YAML", 0, 0, 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 109, 508
"e:\Development\Orion\Orion\vendor\imgui\.github\workflows\scheduled.yml", "YAML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"e:\Development\Orion\Orion\vendor\imgui\.github\workflows\static-analysis.yml", "YAML", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 78
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_allegro5.cpp", "C++", 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 53, 582
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_allegro5.h", "C", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 33
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_android.cpp", "C++", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 277
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_android.h", "C", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 29
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx10.cpp", "C++", 0, 0, 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 71, 714
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx10.h", "C", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 27
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx11.cpp", "C++", 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 72, 730
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx11.h", "C", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 28
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx12.cpp", "C++", 0, 0, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 139, 1075
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx12.h", "C", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 40
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx9.cpp", "C++", 0, 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 64, 541
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_dx9.h", "C", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 27
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_glfw.cpp", "C++", 0, 0, 905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 114, 1169
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_glfw.h", "C", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 52
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_glut.cpp", "C++", 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 27, 298
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_glut.h", "C", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 40
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_metal.h", "C", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 66
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_metal.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 107, 727
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_opengl2.cpp", "C++", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 43, 326
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_opengl2.h", "C", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 34
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_opengl3.cpp", "C++", 0, 0, 657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 92, 911
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_opengl3.h", "C", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 57
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_opengl3_loader.h", "C", 0, 664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 43, 787
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_osx.h", "C", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 45
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_osx.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 148, 1060
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_sdl.cpp", "C++", 0, 0, 722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 83, 941
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_sdl.h", "C", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 39
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_sdlrenderer.cpp", "C++", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 39, 252
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_sdlrenderer.h", "C", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 32
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_vulkan.cpp", "C++", 0, 0, 1371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 169, 1760
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_vulkan.h", "C", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 21, 157
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_wgpu.cpp", "C++", 0, 0, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 78, 720
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_wgpu.h", "C", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 26
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_win32.cpp", "C++", 0, 0, 920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 107, 1197
"e:\Development\Orion\Orion\vendor\imgui\backends\imgui_impl_win32.h", "C", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 46
"e:\Development\Orion\Orion\vendor\imgui\backends\vulkan\generate_spv.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 7
"e:\Development\Orion\Orion\vendor\imgui\backends\vulkan\glsl_shader.frag", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Development\Orion\Orion\vendor\imgui\backends\vulkan\glsl_shader.vert", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"e:\Development\Orion\Orion\vendor\imgui\docs\BACKENDS.md", "Markdown", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 145
"e:\Development\Orion\Orion\vendor\imgui\docs\CONTRIBUTING.md", "Markdown", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 78
"e:\Development\Orion\Orion\vendor\imgui\docs\EXAMPLES.md", "Markdown", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 247
"e:\Development\Orion\Orion\vendor\imgui\docs\FAQ.md", "Markdown", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 677
"e:\Development\Orion\Orion\vendor\imgui\docs\FONTS.md", "Markdown", 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 402
"e:\Development\Orion\Orion\vendor\imgui\docs\README.md", "Markdown", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 238
"e:\Development\Orion\Orion\vendor\imgui\examples\example_allegro5\README.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"e:\Development\Orion\Orion\vendor\imgui\examples\example_allegro5\imconfig_allegro5.h", "C", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 12
"e:\Development\Orion\Orion\vendor\imgui\examples\example_allegro5\main.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 146
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\android\app\build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 35
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\android\app\src\main\java\MainActivity.kt", "kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 8, 41
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\android\build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\android\settings.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\Development\Orion\Orion\vendor\imgui\examples\example_android_opengl3\main.cpp", "C++", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 68, 370
"e:\Development\Orion\Orion\vendor\imgui\examples\example_apple_metal\README.md", "Markdown", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11
"e:\Development\Orion\Orion\vendor\imgui\examples\example_apple_metal\iOS\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 28
"e:\Development\Orion\Orion\vendor\imgui\examples\example_apple_metal\macOS\MainMenu.storyboard", "XML", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 94
"e:\Development\Orion\Orion\vendor\imgui\examples\example_apple_metal\main.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 70, 349
"e:\Development\Orion\Orion\vendor\imgui\examples\example_apple_opengl2\main.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 54, 269
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_opengl3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 17, 92
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_opengl3\README.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_opengl3\main.cpp", "C++", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 27, 176
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_opengl3\shell_minimal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_wgpu\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 89
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_wgpu\README.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"e:\Development\Orion\Orion\vendor\imgui\examples\example_emscripten_wgpu\main.cpp", "C++", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 45, 246
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_metal\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 47
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_metal\main.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 35, 190
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 82
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl2\build_win32.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl2\main.cpp", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 29, 182
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 90
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl3\build_win32.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_opengl3\main.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 29, 196
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_vulkan\build_win32.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_vulkan\build_win64.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glfw_vulkan\main.cpp", "C++", 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 74, 581
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glut_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 76
"e:\Development\Orion\Orion\vendor\imgui\examples\example_glut_opengl2\main.cpp", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 28, 158
"e:\Development\Orion\Orion\vendor\imgui\examples\example_null\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 93
"e:\Development\Orion\Orion\vendor\imgui\examples\example_null\build_win32.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"e:\Development\Orion\Orion\vendor\imgui\examples\example_null\main.cpp", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 38
"e:\Development\Orion\Orion\vendor\imgui\examples\example_sdl_directx11\build_win32.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"e:\Development\Orion\Orion\vendor\imgui\examples\example_sdl_directx11\main.cpp", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 36, 250
"e:\Development\Orion\Orion\vendor\imgui\examples\example_sdl_metal\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 48
"e:\Development\Orion\Orion\vendor\imgui\examples\example_sdl_metal\main.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 33, 199
"e:\Development\Orion\Orion\vendor\imgui\examples\example_sdl_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 80
